measurement_id,molecule_id,standardized_inchikey,endpoint_name,functional_mode,functional_mode_source,standard_type,standard_relation,standard_value,standard_units,pactivity_value,pactivity_recalculated,pactivity_absolute_difference,assay_chembl_id,target_chembl_id,target_gene,target_organism,target_type,target_confidence,assay_type,bao_format,cell_chembl_id,document_chembl_id,doi,pmid,document_type,source_retrieved_at,data_validity_comment,activity_comment,review_status,admission_reasons,development_partition
3560378,CHEMBL136689,AEULVFLPCJOBCE-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,>,0.048,nM,,10.318759,,CHEMBL1286683,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1275345,10.1016/j.bmc.2010.09.043,20937560,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_exact_relation|pchembl_missing_or_inconsistent,development
6178802,CHEMBL136689,AEULVFLPCJOBCE-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,4.1,nM,8.39,8.387216,0.002784,CHEMBL1772677,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1770126,10.1016/j.bmcl.2010.11.082,21185184,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
7972288,CHEMBL136689,AEULVFLPCJOBCE-UHFFFAOYSA-N,,antagonist,assay_text_rule,INH,=,0.048,nM,,10.318759,,CHEMBL1931861,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000019,,CHEMBL1926574,10.1021/jm101349u,21214204,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|pchembl_missing_or_inconsistent,development
24781559,CHEMBL1417210,IHPOVUXVIZRYAC-UHFFFAOYSA-N,,,unresolved,Kd,=,410000.0,nM,3.39,3.387216,0.002784,CHEMBL5129723,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126601,10.1021/acsmedchemlett.2c00099,35859869,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24781682,CHEMBL1417210,IHPOVUXVIZRYAC-UHFFFAOYSA-N,,agonist,assay_text_rule,Activity,,,,,,,CHEMBL5129738,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5126601,10.1021/acsmedchemlett.2c00099,35859869,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,NA,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
25517208,CHEMBL1460863,XAESXNPBEDJXJH-UHFFFAOYSA-N,,,unresolved,Activity,,,,,,,CHEMBL5336568,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5335785,10.1016/j.ejmech.2023.115419,37301076,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
25517260,CHEMBL1460863,XAESXNPBEDJXJH-UHFFFAOYSA-N,,antagonist,assay_text_rule,EC50,=,4.365,nM,8.36,8.360016,0.000016,CHEMBL5336572,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5335785,10.1016/j.ejmech.2023.115419,37301076,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
18296945,CHEMBL1561896,PVXSYGKEPLNOTR-UHFFFAOYSA-N,,,unresolved,Inhibition,>,60.0,%,,,,CHEMBL4123888,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL4118207,10.1021/acs.jmedchem.8b00204,29792714,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent,development
18296969,CHEMBL1561896,PVXSYGKEPLNOTR-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,19.0,nM,7.72,7.721246,0.001246,CHEMBL4123886,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL4118207,10.1021/acs.jmedchem.8b00204,29792714,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
18296988,CHEMBL1561896,PVXSYGKEPLNOTR-UHFFFAOYSA-N,,antagonist,assay_text_rule,Inhibition,,,%,,,,CHEMBL4123896,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL4118207,10.1021/acs.jmedchem.8b00204,29792714,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,development
24781565,CHEMBL1573515,ZRWBHKXIXMTWJN-UHFFFAOYSA-N,,,unresolved,Kd,=,131000.0,nM,3.88,3.882729,0.002729,CHEMBL5129723,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5126601,10.1021/acsmedchemlett.2c00099,35859869,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,locked_holdout
24781688,CHEMBL1573515,ZRWBHKXIXMTWJN-UHFFFAOYSA-N,,agonist,assay_text_rule,Activity,,,,,,,CHEMBL5129738,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5126601,10.1021/acsmedchemlett.2c00099,35859869,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,NA,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent,locked_holdout
25517203,CHEMBL1587915,YPMWIVBLLPUGOQ-UHFFFAOYSA-N,,,unresolved,Activity,,,,,,,CHEMBL5336568,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL5335785,10.1016/j.ejmech.2023.115419,37301076,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|non_positive_or_missing_value|pchembl_missing_or_inconsistent|unassigned_stereocenter,locked_holdout
25517255,CHEMBL1587915,YPMWIVBLLPUGOQ-UHFFFAOYSA-N,,antagonist,assay_text_rule,EC50,=,4.571,nM,8.34,8.339989,0.000011,CHEMBL5336572,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,,CHEMBL5335785,10.1016/j.ejmech.2023.115419,37301076,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|unassigned_stereocenter,locked_holdout
5207185,CHEMBL1671936,KEUJAGGJGBWRFC-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,5.9,nM,8.23,8.229148,0.000852,CHEMBL1679250,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL1671809,10.1021/jm1008659,21210664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
5207187,CHEMBL1671936,KEUJAGGJGBWRFC-UHFFFAOYSA-N,,antagonist,assay_text_rule,Kb,=,1.3,nM,,8.886057,,CHEMBL1679415,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3308072,CHEMBL1671809,10.1021/jm1008659,21210664,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|pchembl_missing_or_inconsistent,development
1277888,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.1,nM,8.96,8.958607,0.001393,CHEMBL647487,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1135389,10.1021/jm010924c,11754583,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
13398779,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,0.6,nM,9.22,9.221849,0.001849,CHEMBL2417039,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL2412992,10.1016/j.bmcl.2012.10.112,23200243,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
13398790,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.9,nM,8.72,8.721246,0.001246,CHEMBL2417040,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL2412992,10.1016/j.bmcl.2012.10.112,23200243,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
13418936,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,Activity,=,0.55,pmol/ml,,,,CHEMBL2422903,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307715,CHEMBL2417388,10.1016/j.bmc.2013.07.005,23953686,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
14645599,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,1.1,nM,8.96,8.958607,0.001393,CHEMBL3267348,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000357,,CHEMBL3259781,10.1021/jm4011669,24164628,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
1499633,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,4.3,nM,8.37,8.366532,0.003468,CHEMBL829686,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1143541,10.1016/j.bmcl.2005.02.031,15808481,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
1601984,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,2.3,nM,8.64,8.638272,0.001728,CHEMBL884729,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000357,,CHEMBL1143471,10.1016/j.bmcl.2005.07.052,16153830,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
16914467,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,k_off,=,0.004112,s-1,,,,CHEMBL3885765,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914468,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,Kd,=,1.973,nM,8.71,8.704873,0.005127,CHEMBL3885765,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|not_primary_publication,development
16914472,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,kon,=,2110000.0,Ms-1,,,,CHEMBL3885765,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914475,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,kon,=,1136000.0,Ms-1,,,,CHEMBL3885764,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914476,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,k_off,=,0.003676,s-1,,,,CHEMBL3885764,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914478,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,Kd,=,3.34,nM,8.48,8.476254,0.003746,CHEMBL3885764,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|not_primary_publication,development
16914676,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,kon,=,1480000.0,Ms-1,,,,CHEMBL3885760,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914678,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,k_off,=,0.0211,s-1,,,,CHEMBL3885760,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914679,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,Kd,=,16.8,nM,7.78,7.774691,0.005309,CHEMBL3885760,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|not_primary_publication,development
16914902,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,Kd,=,4.022,nM,8.40,8.395558,0.004442,CHEMBL3885750,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|not_primary_publication,development
16914914,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,k_off,=,0.00891,s-1,,,,CHEMBL3885750,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914919,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,kon,=,3647866.67,Ms-1,,,,CHEMBL3885750,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914926,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,kon,=,3528666.67,Ms-1,,,,CHEMBL3885748,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914935,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,k_off,=,0.02265,s-1,,,,CHEMBL3885748,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16914955,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,,unresolved,Kd,=,6.516,nM,8.19,8.186019,0.003981,CHEMBL3885748,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,Interpretation: Specific Binding,quarantine,endpoint_or_functional_mode_not_admitted|not_primary_publication,development
16915472,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,koff,,0.4569,min^-1,,,,CHEMBL3885747,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
16915474,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,kon,,0.1278,nM^-1 min^-1,,,,CHEMBL3885747,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000019,,CHEMBL3885741,10.6019/CHEMBL3885741,,DATASET,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_exact_relation|non_nm_units|pchembl_missing_or_inconsistent|not_primary_publication,development
200830,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,0.6,nM,9.22,9.221849,0.001849,CHEMBL644656,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000357,,CHEMBL1149198,10.1016/j.bmcl.2004.03.104,15149696,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
22756950,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,1.1,nM,8.96,8.958607,0.001393,CHEMBL4700997,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL4699449,10.1021/acs.jmedchem.0c00237,32667814,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
23126615,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,IC50,=,40.0,nM,7.40,7.397940,0.002060,CHEMBL4807308,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,,CHEMBL4806962,,,PATENT,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|not_primary_publication|doi_or_pmid_missing,development
24351920,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,antagonist,assay_text_rule,Ki,=,2.4,nM,8.62,8.619789,0.000211,CHEMBL5032352,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000249,,CHEMBL5030563,10.1021/acs.jmedchem.1c01155,34783558,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
2454695,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,2.0,nM,8.70,8.698970,0.001030,CHEMBL986416,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000019,,CHEMBL1155013,10.1016/j.bmcl.2008.05.069,18558486,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
2458562,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,2.0,nM,8.70,8.698970,0.001030,CHEMBL937827,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000019,,CHEMBL1155026,10.1016/j.bmcl.2008.05.074,18562199,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
24772546,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,K,=,1.05,nM,,8.978811,,CHEMBL5126895,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL5126505,10.1016/j.ejmech.2021.113907,34695776,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|pchembl_missing_or_inconsistent,development
24777221,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,Ki,=,2.3,nM,8.64,8.638272,0.001728,CHEMBL5128609,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000019,,CHEMBL5126552,10.1016/j.ejmech.2022.114378,35462165,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted,development
2563434,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,0.6,nM,9.22,9.221849,0.001849,CHEMBL967913,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000357,,CHEMBL1155896,10.1021/jm701594y,18637670,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
25935672,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,15.0,nM,7.82,7.823909,0.003909,CHEMBL5531819,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000019,,CHEMBL5528085,10.1021/acs.jmedchem.4c00250,38483150,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
2916514,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.1,nM,8.96,8.958607,0.001393,CHEMBL1037717,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL1154073,10.1016/j.bmc.2009.05.038,19501513,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
307891,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,2.0,nM,8.70,8.698970,0.001030,CHEMBL639492,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000249,,CHEMBL1149169,10.1021/jm030977p,15163184,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,non_human_context,development
307894,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,3.25,nM,8.49,8.488117,0.001883,CHEMBL642332,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,B,BAO_0000249,,CHEMBL1149169,10.1021/jm030977p,15163184,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
3243712,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.23,nM,8.91,8.910095,0.000095,CHEMBL1105450,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3307715,CHEMBL1156165,10.1016/j.bmc.2010.02.048,20303771,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
3243758,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,Activity,=,0.25,pmol/ml,,,,CHEMBL1105453,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000219,CHEMBL3307715,CHEMBL1156165,10.1016/j.bmc.2010.02.048,20303771,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_nm_units|pchembl_missing_or_inconsistent,development
364373,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,,antagonist,assay_text_rule,ED50,=,0.3,uM,,,,CHEMBL842669,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,8,F,BAO_0000019,,CHEMBL1129517,10.1021/jm950746l,8676354,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,quarantine,endpoint_or_functional_mode_not_admitted|non_human_context|non_nm_units|pchembl_missing_or_inconsistent,development
7985248,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.1,nM,8.96,8.958607,0.001393,CHEMBL1936135,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL1932966,10.1016/j.bmc.2011.11.037,22204739,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
943820,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pFunc_inhibition,antagonist,assay_text_rule,IC50,=,12.0,nM,7.92,7.920819,0.000819,CHEMBL696391,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,F,BAO_0000019,,CHEMBL1131246,10.1021/jm9708689,9622554,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
943822,CHEMBL17127,UTLPKQYUXOEJIL-UHFFFAOYSA-N,pBind_Ki,,unresolved,Ki,=,1.1,nM,8.96,8.958607,0.001393,CHEMBL640525,CHEMBL251,ADORA2A,Homo sapiens,SINGLE PROTEIN,9,B,BAO_0000219,CHEMBL3308072,CHEMBL1131246,10.1021/jm9708689,9622554,PUBLICATION,2026-09-12T13:56:46.856914+00:00,,,admitted_exploratory,,development
